0
6692
3299
10187
0
3640
1808
513
0
0
9771
0
2517
4239
0
0
3551
6358
3838
2898
0
18186
0
7382
16139
1992
0
2756
4422
4147
2448
1286
2410
4435
0
1643
583
438
1693
650
3261
8311
7751
5148
7707
21363
2426
4608
7371
8492
3076
27028
6886
3893
4430
3644
7884
7103
7357
1883
2275
6920
3222
27396
1501
1235
3384
3436
2062
2549
6857
500
3426
5218
10463
13479
6790
6713
13347
5036
2455
5881
2047
0
3731
2413
4965
1788
2550
0
5877
18141
2718
15859
6199
517
3470
4348
1446
0
437
28682
20320
0
3849
6766
42663
4370
2547
0
19008
8345
0
718
8827
9806
706
2037
1512
1861
271
1490
1863
1976
6659
2498
1289
8995
2377
2029
4607
0
0
881
0
0
19031
2437
0
4398
1873
0
0
20918
426
23441
3348
0
4178
5629
16547
2124
6401
9948
7451
4575
18011
21828
40719
10954
0
4025
4440
25099
15862
6194
4087
4500
27830
8378
7594
16070
4567
9207
18999
23366
8597
15588
16105
5114
24492
9004
3269
3767
46983
17549
18930
26351
1626
25998
20237
26297
4224
7646
7359
10019
20845
41143
13717
29421
11057
14503
12248
30203
8581
6274
3833
4918
17758
6868
17788
10187
20190
7954
6069
3470
8329
3239
10326
3143
6833
6133
11534
9490
12086
8385
8760
10891
13476
13666
10983
3183
3014
12087
6362
6117
2003
5103
11594
7877
12902
5664
7807
7681
3104
5860
6339
9832
1423
6834
2300
11051
1888
4299
7709
1759
1522
4103
6275
4509
1720
10337
1749
2485
5000
0
5318
2157
4508
8920
4095
3064
2852
7270
4882
11180
931
2148
417
3020
548
1292
2930
4274
2026
884
3327
5336
2764
1006
1454
0
3122
2419
0
3443
3019
599
4804
1024
3204
944
3134
0
2311
1913
0
3376
2466
0
0
0
2848
998
1848
1414
795
1334
1513
0
384
1494
0
6489
408
3479
0
1283
752
4513
7369
6280
0
0
0
2495
1339
399
0
0
544
0
0
972
459
708
0
0
0
1263
0
0
665
0
3350
0
420
0
0
0
0
0
0
0
646
1542
1413
0
0
0
0
0
0
0
0
0
0
0
0
0
0
495
0
0
0
0
443
0
0
0
1680
3416
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
